anomaly_idx,manufacturer,retailer,anomaly_score,match_rank,match_distance,match_recovery_days,match_response_type,match_disruption_type,match_industry
900,QUALITEST PHARMACEUTICALS,RITE AID #9791 (OH),2,1,0.3674,26.0,Alternative Supplier,Labor Strike,Consumer Goods
900,QUALITEST PHARMACEUTICALS,RITE AID #9791 (OH),2,2,0.4386,21.0,Alternative Supplier,Labor Strike,Consumer Goods
900,QUALITEST PHARMACEUTICALS,RITE AID #9791 (OH),2,3,0.4483,103.0,Alternative Supplier,Labor Strike,Consumer Goods
901,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),2,1,0.2821,68.0,Alternative Supplier,Labor Strike,Consumer Goods
901,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),2,2,0.3611,75.0,Alternative Supplier,Labor Strike,Consumer Goods
901,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),2,3,0.3997,32.0,Alternative Supplier,Geopolitical,Consumer Goods
902,AMNEAL PHARMACEUTICALS LLC,CORNER DRUG STORE #9369 (NC),2,1,0.6615,141.0,Alternative Supplier,Labor Strike,Electronics
902,AMNEAL PHARMACEUTICALS LLC,CORNER DRUG STORE #9369 (NC),2,2,0.8887,96.0,Alternative Supplier,Labor Strike,Consumer Goods
902,AMNEAL PHARMACEUTICALS LLC,CORNER DRUG STORE #9369 (NC),2,3,0.9705,128.0,Alternative Supplier,Labor Strike,Consumer Goods
903,CADISTA PHARMACEUTICALS INC,CORNER DRUG STORE #9369 (NC),2,1,0.663,141.0,Alternative Supplier,Labor Strike,Electronics
903,CADISTA PHARMACEUTICALS INC,CORNER DRUG STORE #9369 (NC),2,2,0.8901,96.0,Alternative Supplier,Labor Strike,Consumer Goods
903,CADISTA PHARMACEUTICALS INC,CORNER DRUG STORE #9369 (NC),2,3,0.9749,128.0,Alternative Supplier,Labor Strike,Consumer Goods
904,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #1475 (CT),2,1,0.3612,26.0,Alternative Supplier,Labor Strike,Consumer Goods
904,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #1475 (CT),2,2,0.4034,21.0,Alternative Supplier,Labor Strike,Consumer Goods
904,MYLAN PHARMACEUTICALS INC,VILLAGE PHARMACY #1475 (CT),2,3,0.4107,103.0,Alternative Supplier,Labor Strike,Consumer Goods
905,MALLINCKRODT LLC,MAIN STREET PHARMACY #9821 (CA),2,1,0.664,141.0,Alternative Supplier,Labor Strike,Electronics
905,MALLINCKRODT LLC,MAIN STREET PHARMACY #9821 (CA),2,2,0.891,96.0,Alternative Supplier,Labor Strike,Consumer Goods
905,MALLINCKRODT LLC,MAIN STREET PHARMACY #9821 (CA),2,3,0.9775,128.0,Alternative Supplier,Labor Strike,Consumer Goods
906,ACTAVIS PHARMA INC,CORNER DRUG STORE #3869 (NE),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
906,ACTAVIS PHARMA INC,CORNER DRUG STORE #3869 (NE),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
906,ACTAVIS PHARMA INC,CORNER DRUG STORE #3869 (NE),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
907,PAR PHARMACEUTICAL INC,MAIN STREET PHARMACY #9467 (TN),2,1,0.3613,26.0,Alternative Supplier,Labor Strike,Consumer Goods
907,PAR PHARMACEUTICAL INC,MAIN STREET PHARMACY #9467 (TN),2,2,0.406,21.0,Alternative Supplier,Labor Strike,Consumer Goods
907,PAR PHARMACEUTICAL INC,MAIN STREET PHARMACY #9467 (TN),2,3,0.4135,103.0,Alternative Supplier,Labor Strike,Consumer Goods
908,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #9821 (CA),2,1,0.6619,141.0,Alternative Supplier,Labor Strike,Electronics
908,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #9821 (CA),2,2,0.889,96.0,Alternative Supplier,Labor Strike,Consumer Goods
908,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #9821 (CA),2,3,0.9717,128.0,Alternative Supplier,Labor Strike,Consumer Goods
909,JANSSEN PHARMACEUTICALS INC,HEALTH MART PHARMACY #6514 (AL),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
909,JANSSEN PHARMACEUTICALS INC,HEALTH MART PHARMACY #6514 (AL),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
909,JANSSEN PHARMACEUTICALS INC,HEALTH MART PHARMACY #6514 (AL),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
910,ACTAVIS PHARMA INC,CORNER DRUG STORE #8940 (PA),2,1,0.2748,54.0,Alternative Supplier,Labor Strike,Consumer Goods
910,ACTAVIS PHARMA INC,CORNER DRUG STORE #8940 (PA),2,2,0.311,29.0,Alternative Supplier,Labor Strike,Consumer Goods
910,ACTAVIS PHARMA INC,CORNER DRUG STORE #8940 (PA),2,3,0.3359,52.0,Alternative Supplier,Labor Strike,Consumer Goods
911,PAR PHARMACEUTICAL INC,WALGREENS #4750 (AK),2,1,0.6843,141.0,Alternative Supplier,Labor Strike,Electronics
911,PAR PHARMACEUTICAL INC,WALGREENS #4750 (AK),2,2,0.9106,96.0,Alternative Supplier,Labor Strike,Consumer Goods
911,PAR PHARMACEUTICAL INC,WALGREENS #4750 (AK),2,3,1.0252,128.0,Alternative Supplier,Labor Strike,Consumer Goods
912,LANNETT COMPANY INC,VILLAGE PHARMACY #5114 (AR),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
912,LANNETT COMPANY INC,VILLAGE PHARMACY #5114 (AR),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
912,LANNETT COMPANY INC,VILLAGE PHARMACY #5114 (AR),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
913,JANSSEN PHARMACEUTICALS INC,SUNRISE PHARMACY #2604 (AZ),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
913,JANSSEN PHARMACEUTICALS INC,SUNRISE PHARMACY #2604 (AZ),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
913,JANSSEN PHARMACEUTICALS INC,SUNRISE PHARMACY #2604 (AZ),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
914,AMNEAL PHARMACEUTICALS LLC,WALGREENS #4750 (AK),2,1,0.661,141.0,Alternative Supplier,Labor Strike,Electronics
914,AMNEAL PHARMACEUTICALS LLC,WALGREENS #4750 (AK),2,2,0.8882,96.0,Alternative Supplier,Labor Strike,Consumer Goods
914,AMNEAL PHARMACEUTICALS LLC,WALGREENS #4750 (AK),2,3,0.969,128.0,Alternative Supplier,Labor Strike,Consumer Goods
915,LANNETT COMPANY INC,FAMILY CARE PHARMACY #5775 (NM),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
915,LANNETT COMPANY INC,FAMILY CARE PHARMACY #5775 (NM),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
915,LANNETT COMPANY INC,FAMILY CARE PHARMACY #5775 (NM),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
916,JANSSEN PHARMACEUTICALS INC,PUBLIX PHARMACY #6531 (MI),2,1,0.1908,54.0,Alternative Supplier,Labor Strike,Consumer Goods
916,JANSSEN PHARMACEUTICALS INC,PUBLIX PHARMACY #6531 (MI),2,2,0.1941,29.0,Alternative Supplier,Labor Strike,Consumer Goods
916,JANSSEN PHARMACEUTICALS INC,PUBLIX PHARMACY #6531 (MI),2,3,0.1992,52.0,Alternative Supplier,Labor Strike,Consumer Goods
917,ACTAVIS PHARMA INC,WALMART PHARMACY #1243 (IN),2,1,0.3611,26.0,Alternative Supplier,Labor Strike,Consumer Goods
917,ACTAVIS PHARMA INC,WALMART PHARMACY #1243 (IN),2,2,0.4029,21.0,Alternative Supplier,Labor Strike,Consumer Goods
917,ACTAVIS PHARMA INC,WALMART PHARMACY #1243 (IN),2,3,0.4102,103.0,Alternative Supplier,Labor Strike,Consumer Goods
918,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),2,1,0.2043,68.0,Alternative Supplier,Labor Strike,Consumer Goods
918,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),2,2,0.377,32.0,Alternative Supplier,Geopolitical,Consumer Goods
918,PAR PHARMACEUTICAL INC,TUG VALLEY PHARMACY #1 (WV),2,3,0.3858,115.0,Alternative Supplier,Geopolitical,Consumer Goods
919,ACTAVIS PHARMA INC,COMMUNITY PHARMACY #2443 (KS),2,1,0.6616,141.0,Alternative Supplier,Labor Strike,Electronics
919,ACTAVIS PHARMA INC,COMMUNITY PHARMACY #2443 (KS),2,2,0.8888,96.0,Alternative Supplier,Labor Strike,Consumer Goods
919,ACTAVIS PHARMA INC,COMMUNITY PHARMACY #2443 (KS),2,3,0.9709,128.0,Alternative Supplier,Labor Strike,Consumer Goods
920,MALLINCKRODT LLC,CVS PHARMACY #2503 (KS),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
920,MALLINCKRODT LLC,CVS PHARMACY #2503 (KS),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
920,MALLINCKRODT LLC,CVS PHARMACY #2503 (KS),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
921,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),2,1,0.1947,68.0,Alternative Supplier,Labor Strike,Consumer Goods
921,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),2,2,0.378,115.0,Alternative Supplier,Geopolitical,Consumer Goods
921,ABBOTT LABORATORIES,TUG VALLEY PHARMACY #1 (WV),2,3,0.3834,32.0,Alternative Supplier,Geopolitical,Consumer Goods
922,SUN PHARMA GLOBAL INC,MEDICO PHARMACY #4308 (TN),2,1,0.3611,26.0,Alternative Supplier,Labor Strike,Consumer Goods
922,SUN PHARMA GLOBAL INC,MEDICO PHARMACY #4308 (TN),2,2,0.4029,21.0,Alternative Supplier,Labor Strike,Consumer Goods
922,SUN PHARMA GLOBAL INC,MEDICO PHARMACY #4308 (TN),2,3,0.4102,103.0,Alternative Supplier,Labor Strike,Consumer Goods
923,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #5054 (MO),2,1,0.6746,141.0,Alternative Supplier,Labor Strike,Electronics
923,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #5054 (MO),2,2,0.9012,96.0,Alternative Supplier,Labor Strike,Consumer Goods
923,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #5054 (MO),2,3,1.004,128.0,Alternative Supplier,Labor Strike,Consumer Goods
924,AMNEAL PHARMACEUTICALS LLC,WALMART PHARMACY #3340 (ND),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
924,AMNEAL PHARMACEUTICALS LLC,WALMART PHARMACY #3340 (ND),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
924,AMNEAL PHARMACEUTICALS LLC,WALMART PHARMACY #3340 (ND),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
925,PURDUE PHARMA LP,SUNRISE PHARMACY #1282 (DE),2,1,0.6614,141.0,Alternative Supplier,Labor Strike,Electronics
925,PURDUE PHARMA LP,SUNRISE PHARMACY #1282 (DE),2,2,0.8886,96.0,Alternative Supplier,Labor Strike,Consumer Goods
925,PURDUE PHARMA LP,SUNRISE PHARMACY #1282 (DE),2,3,0.9702,128.0,Alternative Supplier,Labor Strike,Consumer Goods
926,MALLINCKRODT LLC,CORNER DRUG STORE #8870 (WY),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
926,MALLINCKRODT LLC,CORNER DRUG STORE #8870 (WY),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
926,MALLINCKRODT LLC,CORNER DRUG STORE #8870 (WY),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
927,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #5631 (VT),2,1,0.6612,141.0,Alternative Supplier,Labor Strike,Electronics
927,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #5631 (VT),2,2,0.8884,96.0,Alternative Supplier,Labor Strike,Consumer Goods
927,RHODES TECHNOLOGIES,COMMUNITY PHARMACY #5631 (VT),2,3,0.9696,128.0,Alternative Supplier,Labor Strike,Consumer Goods
928,HIKMA PHARMACEUTICALS,HOMETOWN PHARMACY #3595 (VA),2,1,0.366,26.0,Alternative Supplier,Labor Strike,Consumer Goods
928,HIKMA PHARMACEUTICALS,HOMETOWN PHARMACY #3595 (VA),2,2,0.4334,21.0,Alternative Supplier,Labor Strike,Consumer Goods
928,HIKMA PHARMACEUTICALS,HOMETOWN PHARMACY #3595 (VA),2,3,0.4429,103.0,Alternative Supplier,Labor Strike,Consumer Goods
929,VINTAGE PHARMACEUTICALS LLC,COMMUNITY PHARMACY #7481 (RI),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
929,VINTAGE PHARMACEUTICALS LLC,COMMUNITY PHARMACY #7481 (RI),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
929,VINTAGE PHARMACEUTICALS LLC,COMMUNITY PHARMACY #7481 (RI),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
930,RHODES TECHNOLOGIES,FAMILY CARE PHARMACY #7224 (NM),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
930,RHODES TECHNOLOGIES,FAMILY CARE PHARMACY #7224 (NM),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
930,RHODES TECHNOLOGIES,FAMILY CARE PHARMACY #7224 (NM),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
931,AMNEAL PHARMACEUTICALS LLC,SUNRISE PHARMACY #5215 (MO),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
931,AMNEAL PHARMACEUTICALS LLC,SUNRISE PHARMACY #5215 (MO),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
931,AMNEAL PHARMACEUTICALS LLC,SUNRISE PHARMACY #5215 (MO),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
932,AMNEAL PHARMACEUTICALS LLC,WALGREENS #6464 (IL),2,1,0.661,141.0,Alternative Supplier,Labor Strike,Electronics
932,AMNEAL PHARMACEUTICALS LLC,WALGREENS #6464 (IL),2,2,0.8882,96.0,Alternative Supplier,Labor Strike,Consumer Goods
932,AMNEAL PHARMACEUTICALS LLC,WALGREENS #6464 (IL),2,3,0.9689,128.0,Alternative Supplier,Labor Strike,Consumer Goods
933,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #3456 (VT),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
933,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #3456 (VT),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
933,ENDO PHARMACEUTICALS INC,HEALTH MART PHARMACY #3456 (VT),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
934,JANSSEN PHARMACEUTICALS INC,PEOPLES PHARMACY #1202 (NJ),2,1,0.6614,141.0,Alternative Supplier,Labor Strike,Electronics
934,JANSSEN PHARMACEUTICALS INC,PEOPLES PHARMACY #1202 (NJ),2,2,0.8886,96.0,Alternative Supplier,Labor Strike,Consumer Goods
934,JANSSEN PHARMACEUTICALS INC,PEOPLES PHARMACY #1202 (NJ),2,3,0.9702,128.0,Alternative Supplier,Labor Strike,Consumer Goods
935,AMNEAL PHARMACEUTICALS LLC,HOMETOWN PHARMACY #9199 (NM),2,1,0.6614,141.0,Alternative Supplier,Labor Strike,Electronics
935,AMNEAL PHARMACEUTICALS LLC,HOMETOWN PHARMACY #9199 (NM),2,2,0.8886,96.0,Alternative Supplier,Labor Strike,Consumer Goods
935,AMNEAL PHARMACEUTICALS LLC,HOMETOWN PHARMACY #9199 (NM),2,3,0.9704,128.0,Alternative Supplier,Labor Strike,Consumer Goods
936,LANNETT COMPANY INC,PUBLIX PHARMACY #6152 (NJ),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
936,LANNETT COMPANY INC,PUBLIX PHARMACY #6152 (NJ),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
936,LANNETT COMPANY INC,PUBLIX PHARMACY #6152 (NJ),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
937,LANNETT COMPANY INC,WALMART PHARMACY #9229 (GA),2,1,0.6637,141.0,Alternative Supplier,Labor Strike,Electronics
937,LANNETT COMPANY INC,WALMART PHARMACY #9229 (GA),2,2,0.8908,96.0,Alternative Supplier,Labor Strike,Consumer Goods
937,LANNETT COMPANY INC,WALMART PHARMACY #9229 (GA),2,3,0.9768,128.0,Alternative Supplier,Labor Strike,Consumer Goods
938,CADISTA PHARMACEUTICALS INC,COMMUNITY PHARMACY #9231 (PA),2,1,0.3612,26.0,Alternative Supplier,Labor Strike,Consumer Goods
938,CADISTA PHARMACEUTICALS INC,COMMUNITY PHARMACY #9231 (PA),2,2,0.4052,21.0,Alternative Supplier,Labor Strike,Consumer Goods
938,CADISTA PHARMACEUTICALS INC,COMMUNITY PHARMACY #9231 (PA),2,3,0.4127,103.0,Alternative Supplier,Labor Strike,Consumer Goods
939,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #3280 (NM),2,1,0.6639,141.0,Alternative Supplier,Labor Strike,Electronics
939,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #3280 (NM),2,2,0.8909,96.0,Alternative Supplier,Labor Strike,Consumer Goods
939,CADISTA PHARMACEUTICALS INC,VILLAGE PHARMACY #3280 (NM),2,3,0.9772,128.0,Alternative Supplier,Labor Strike,Consumer Goods
940,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #4891 (SC),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
940,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #4891 (SC),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
940,ACTAVIS PHARMA INC,HARRIS TEETER PHARMACY #4891 (SC),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
941,ACTAVIS PHARMA INC,PEOPLES PHARMACY #9592 (NE),2,1,0.1908,115.0,Alternative Supplier,Labor Strike,Consumer Goods
941,ACTAVIS PHARMA INC,PEOPLES PHARMACY #9592 (NE),2,2,0.191,19.0,Alternative Supplier,Labor Strike,Consumer Goods
941,ACTAVIS PHARMA INC,PEOPLES PHARMACY #9592 (NE),2,3,0.3765,60.0,Alternative Supplier,Geopolitical,Consumer Goods
942,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #9467 (TN),2,1,0.3611,26.0,Alternative Supplier,Labor Strike,Consumer Goods
942,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #9467 (TN),2,2,0.403,21.0,Alternative Supplier,Labor Strike,Consumer Goods
942,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #9467 (TN),2,3,0.4103,103.0,Alternative Supplier,Labor Strike,Consumer Goods
943,SUN PHARMA GLOBAL INC,RITE AID #2816 (LA),2,1,0.2748,54.0,Alternative Supplier,Labor Strike,Consumer Goods
943,SUN PHARMA GLOBAL INC,RITE AID #2816 (LA),2,2,0.311,29.0,Alternative Supplier,Labor Strike,Consumer Goods
943,SUN PHARMA GLOBAL INC,RITE AID #2816 (LA),2,3,0.3359,52.0,Alternative Supplier,Labor Strike,Consumer Goods
944,PAR PHARMACEUTICAL INC,SUNRISE PHARMACY #6753 (ND),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
944,PAR PHARMACEUTICAL INC,SUNRISE PHARMACY #6753 (ND),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
944,PAR PHARMACEUTICAL INC,SUNRISE PHARMACY #6753 (ND),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
945,PURDUE PHARMA LP,COMMUNITY PHARMACY #1612 (VA),2,1,0.3619,26.0,Alternative Supplier,Labor Strike,Consumer Goods
945,PURDUE PHARMA LP,COMMUNITY PHARMACY #1612 (VA),2,2,0.4131,21.0,Alternative Supplier,Labor Strike,Consumer Goods
945,PURDUE PHARMA LP,COMMUNITY PHARMACY #1612 (VA),2,3,0.4211,103.0,Alternative Supplier,Labor Strike,Consumer Goods
946,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #4396 (MS),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
946,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #4396 (MS),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
946,MALLINCKRODT LLC,HARRIS TEETER PHARMACY #4396 (MS),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
947,SANDOZ INC,RITE AID #7358 (TN),2,1,0.3618,26.0,Alternative Supplier,Labor Strike,Consumer Goods
947,SANDOZ INC,RITE AID #7358 (TN),2,2,0.4117,21.0,Alternative Supplier,Labor Strike,Consumer Goods
947,SANDOZ INC,RITE AID #7358 (TN),2,3,0.4196,103.0,Alternative Supplier,Labor Strike,Consumer Goods
948,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #5026 (NV),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
948,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #5026 (NV),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
948,MYLAN PHARMACEUTICALS INC,HOMETOWN PHARMACY #5026 (NV),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
949,IMPAX LABORATORIES INC,CVS PHARMACY #5051 (CT),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
949,IMPAX LABORATORIES INC,CVS PHARMACY #5051 (CT),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
949,IMPAX LABORATORIES INC,CVS PHARMACY #5051 (CT),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
950,MYLAN PHARMACEUTICALS INC,HEALTH MART PHARMACY #3456 (VT),2,1,0.6815,141.0,Alternative Supplier,Labor Strike,Electronics
950,MYLAN PHARMACEUTICALS INC,HEALTH MART PHARMACY #3456 (VT),2,2,0.9079,96.0,Alternative Supplier,Labor Strike,Consumer Goods
950,MYLAN PHARMACEUTICALS INC,HEALTH MART PHARMACY #3456 (VT),2,3,1.0193,128.0,Alternative Supplier,Labor Strike,Consumer Goods
951,MYLAN PHARMACEUTICALS INC,CVS PHARMACY #6374 (ID),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
951,MYLAN PHARMACEUTICALS INC,CVS PHARMACY #6374 (ID),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
951,MYLAN PHARMACEUTICALS INC,CVS PHARMACY #6374 (ID),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
952,PURDUE PHARMA LP,HOMETOWN PHARMACY #9260 (WY),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
952,PURDUE PHARMA LP,HOMETOWN PHARMACY #9260 (WY),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
952,PURDUE PHARMA LP,HOMETOWN PHARMACY #9260 (WY),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
953,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #1659 (FL),2,1,0.3621,26.0,Alternative Supplier,Labor Strike,Consumer Goods
953,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #1659 (FL),2,2,0.414,21.0,Alternative Supplier,Labor Strike,Consumer Goods
953,PURDUE PHARMA LP,WINN-DIXIE PHARMACY #1659 (FL),2,3,0.4222,103.0,Alternative Supplier,Labor Strike,Consumer Goods
954,RHODES TECHNOLOGIES,PUBLIX PHARMACY #6096 (CT),2,1,0.6622,141.0,Alternative Supplier,Labor Strike,Electronics
954,RHODES TECHNOLOGIES,PUBLIX PHARMACY #6096 (CT),2,2,0.8894,96.0,Alternative Supplier,Labor Strike,Consumer Goods
954,RHODES TECHNOLOGIES,PUBLIX PHARMACY #6096 (CT),2,3,0.9727,128.0,Alternative Supplier,Labor Strike,Consumer Goods
955,ACTAVIS PHARMA INC,WALMART PHARMACY #5516 (MT),2,1,0.6664,141.0,Alternative Supplier,Labor Strike,Electronics
955,ACTAVIS PHARMA INC,WALMART PHARMACY #5516 (MT),2,2,0.8933,96.0,Alternative Supplier,Labor Strike,Consumer Goods
955,ACTAVIS PHARMA INC,WALMART PHARMACY #5516 (MT),2,3,0.9839,128.0,Alternative Supplier,Labor Strike,Consumer Goods
956,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #4621 (NE),2,1,0.2748,54.0,Alternative Supplier,Labor Strike,Consumer Goods
956,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #4621 (NE),2,2,0.311,29.0,Alternative Supplier,Labor Strike,Consumer Goods
956,VINTAGE PHARMACEUTICALS LLC,MAIN STREET PHARMACY #4621 (NE),2,3,0.3359,52.0,Alternative Supplier,Labor Strike,Consumer Goods
957,MYLAN PHARMACEUTICALS INC,COMMUNITY PHARMACY #9008 (UT),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
957,MYLAN PHARMACEUTICALS INC,COMMUNITY PHARMACY #9008 (UT),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
957,MYLAN PHARMACEUTICALS INC,COMMUNITY PHARMACY #9008 (UT),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
958,TEVA PHARMACEUTICALS USA INC,PUBLIX PHARMACY #8113 (SC),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
958,TEVA PHARMACEUTICALS USA INC,PUBLIX PHARMACY #8113 (SC),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
958,TEVA PHARMACEUTICALS USA INC,PUBLIX PHARMACY #8113 (SC),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
959,RHODES TECHNOLOGIES,KROGER PHARMACY #5239 (NM),2,1,0.6643,141.0,Alternative Supplier,Labor Strike,Electronics
959,RHODES TECHNOLOGIES,KROGER PHARMACY #5239 (NM),2,2,0.8913,96.0,Alternative Supplier,Labor Strike,Consumer Goods
959,RHODES TECHNOLOGIES,KROGER PHARMACY #5239 (NM),2,3,0.9783,128.0,Alternative Supplier,Labor Strike,Consumer Goods
960,ABBOTT LABORATORIES,RITE AID #3255 (MD),2,1,0.6754,141.0,Alternative Supplier,Labor Strike,Electronics
960,ABBOTT LABORATORIES,RITE AID #3255 (MD),2,2,0.902,96.0,Alternative Supplier,Labor Strike,Consumer Goods
960,ABBOTT LABORATORIES,RITE AID #3255 (MD),2,3,1.0058,128.0,Alternative Supplier,Labor Strike,Consumer Goods
961,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #3734 (OK),2,1,0.1928,68.0,Alternative Supplier,Labor Strike,Consumer Goods
961,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #3734 (OK),2,2,0.3768,115.0,Alternative Supplier,Geopolitical,Consumer Goods
961,RHODES TECHNOLOGIES,HOMETOWN PHARMACY #3734 (OK),2,3,0.3866,32.0,Alternative Supplier,Geopolitical,Consumer Goods
