risk_rank,entity,node_type,risk_score,betweenness,in_degree,pagerank
1723,MAIN STREET PHARMACY #9351 (MN),retailer,0.1470467789654508,0.0,0.003269500233535731,0.00045672494175166037
1724,GOOD NEIGHBOR PHARMACY #7275 (CO),retailer,0.14704660376706716,0.0,0.003269500233535731,0.0004567230386933636
1725,PEOPLES PHARMACY #7865 (CT),retailer,0.14704649698390926,0.0,0.003269500233535731,0.0004567218787821227
1726,QUALITY CARE PHARMACY #9138 (ID),retailer,0.1470462313035912,0.0,0.003269500233535731,0.00045671899288144774
1727,GOOD NEIGHBOR PHARMACY #8445 (WI),retailer,0.1470458909578513,0.0,0.003269500233535731,0.0004567152959421802
1728,WALGREENS #9856 (AZ),retailer,0.14704573457729148,0.0,0.003269500233535731,0.0004567135972888271
1729,WALGREENS #2796 (AL),retailer,0.14704532954707705,0.0,0.003269500233535731,0.0004567091977270619
1730,RITE AID #8055 (MD),retailer,0.14704477472940458,0.0,0.003269500233535731,0.00045670317112822653
1731,CVS PHARMACY #4470 (NE),retailer,0.14704438135839554,0.0,0.003269500233535731,0.00045669889821230733
1732,FAMILY CARE PHARMACY #5536 (VT),retailer,0.14704403869142846,0.0,0.003269500233535731,0.0004566951760591618
1733,WINN-DIXIE PHARMACY #9645 (AK),retailer,0.147043693645755,0.0,0.003269500233535731,0.00045669142806778224
1734,COMMUNITY PHARMACY #7266 (MT),retailer,0.1470436662057104,0.0,0.003269500233535731,0.00045669113000564585
1735,HEALTH MART PHARMACY #9834 (AK),retailer,0.14704364950519433,0.0,0.003269500233535731,0.0004566909485995446
1736,FAMILY CARE PHARMACY #7499 (NJ),retailer,0.14704280935282782,0.0,0.003269500233535731,0.00045668182260820585
1737,HEALTH MART PHARMACY #3161 (ND),retailer,0.1470422311561151,0.0,0.003269500233535731,0.0004566755420591023
1738,PEOPLES PHARMACY #5169 (MT),retailer,0.14704203825539475,0.0,0.003269500233535731,0.00045667344671262305
1739,KROGER PHARMACY #7227 (AL),retailer,0.1470419687014624,0.0,0.003269500233535731,0.0004566726911965891
1740,WINN-DIXIE PHARMACY #7906 (CT),retailer,0.14704169186683586,0.0,0.003269500233535731,0.0004566696841344122
1741,MAIN STREET PHARMACY #5501 (NV),retailer,0.14704158076578136,0.0,0.003269500233535731,0.0004566684773208609
1742,WINN-DIXIE PHARMACY #8428 (AL),retailer,0.1470414641132739,0.0,0.003269500233535731,0.0004566672102057335
1743,FAMILY CARE PHARMACY #8052 (NM),retailer,0.14704129339543023,0.0,0.003269500233535731,0.00045666535581642903
1744,KROGER PHARMACY #5840 (NM),retailer,0.14704045406204064,0.0,0.003269500233535731,0.00045665623872106765
1745,HOMETOWN PHARMACY #4705 (IA),retailer,0.14704035695181455,0.0,0.003269500233535731,0.00045665518388016303
1746,SUNRISE PHARMACY #1887 (AK),retailer,0.14703946116414346,0.0,0.003269500233535731,0.00045664545356117147
1747,HOMETOWN PHARMACY #6977 (ID),retailer,0.14703924222701475,0.0,0.003269500233535731,0.0004566430753992809
1748,CORNER DRUG STORE #8935 (GA),retailer,0.14703863659568187,0.0,0.003269500233535731,0.0004566364968469628
1749,WINN-DIXIE PHARMACY #3547 (AL),retailer,0.14703810445789053,0.0,0.003269500233535731,0.00045663071660391626
1750,HEALTH MART PHARMACY #6107 (AK),retailer,0.14703799398737236,0.0,0.003269500233535731,0.0004566295166394427
1751,CORNER DRUG STORE #2392 (NM),retailer,0.14703762277741522,0.0,0.003269500233535731,0.00045662548444363077
1752,WINN-DIXIE PHARMACY #6400 (MO),retailer,0.14703703168037283,0.0,0.003269500233535731,0.00045661906376721033
1753,WINN-DIXIE PHARMACY #1998 (NE),retailer,0.14703695792345506,0.0,0.003269500233535731,0.000456618262597066
1754,RITE AID #7955 (MD),retailer,0.14703600973218703,0.0,0.003269500233535731,0.00045660796305421606
1755,FAMILY CARE PHARMACY #3290 (ND),retailer,0.14703587147603914,0.0,0.003269500233535731,0.00045660646127375533
1756,COMMUNITY PHARMACY #7150 (NJ),retailer,0.13589259823893537,0.0,0.002802428771602055,0.0004984994040740403
1757,WALMART PHARMACY #5516 (MT),retailer,0.13541245530137805,0.0,0.002802428771602055,0.0004932839449928934
1758,FAMILY CARE PHARMACY #8055 (NM),retailer,0.1343620376717339,0.0,0.002802428771602055,0.0004818739882133659
1759,WALMART PHARMACY #9172 (WY),retailer,0.13426190970139174,0.0,0.002802428771602055,0.00048078636765009247
1760,CVS PHARMACY #9719 (NV),retailer,0.13409441347216228,0.0,0.002802428771602055,0.0004789669725044784
1761,MEDICO PHARMACY #5743 (KS),retailer,0.1338218621668497,0.0,0.002802428771602055,0.00047600643706975415
1762,GOOD NEIGHBOR PHARMACY #9196 (KS),retailer,0.13380957924662645,0.0,0.002802428771602055,0.00047587301624272464
1763,PEOPLES PHARMACY #7815 (IA),retailer,0.1330086015488036,0.0,0.002802428771602055,0.00046717255210769254
1764,HARRIS TEETER PHARMACY #7691 (CO),retailer,0.1327805939033065,0.0,0.002802428771602055,0.000464695863496321
1765,QUALITY CARE PHARMACY #2876 (CT),retailer,0.13271669043782008,0.0,0.002802428771602055,0.00046400172455702215
1766,RITE AID #3255 (MD),retailer,0.13260341138535112,0.0,0.002802428771602055,0.00046277125292724307
1767,KROGER PHARMACY #1424 (MD),retailer,0.13253987521463878,0.0,0.002802428771602055,0.0004620811036558433
1768,WALMART PHARMACY #2696 (WY),retailer,0.13253192878312495,0.0,0.002802428771602055,0.0004619947870922542
1769,KROGER PHARMACY #3634 (GA),retailer,0.1325116201729668,0.0,0.002802428771602055,0.00046177418877248373
1770,KROGER PHARMACY #1420 (CT),retailer,0.13250804968570942,0.0,0.002802428771602055,0.00046173540505052525
1771,COMMUNITY PHARMACY #9311 (VT),retailer,0.13249378025164163,0.0,0.002802428771602055,0.0004615804061040233
1772,HEALTH MART PHARMACY #9954 (OR),retailer,0.13249224635689302,0.0,0.002802428771602055,0.0004615637444712669
1773,HARRIS TEETER PHARMACY #1534 (FL),retailer,0.13248666427653352,0.0,0.002802428771602055,0.00046150311021128865
1774,PEOPLES PHARMACY #8586 (NM),retailer,0.13248457973598363,0.0,0.002802428771602055,0.00046148046729583436
1775,GOOD NEIGHBOR PHARMACY #2204 (NJ),retailer,0.13248283250658782,0.0,0.002802428771602055,0.0004614614883570511
1776,GOOD NEIGHBOR PHARMACY #3662 (AR),retailer,0.1324785922879093,0.0,0.002802428771602055,0.00046141542980805873
1777,WALMART PHARMACY #9229 (GA),retailer,0.13246484735092598,0.0,0.002802428771602055,0.000461266128108914
1778,RITE AID #5390 (NJ),retailer,0.13245080198803694,0.0,0.002802428771602055,0.0004611135630919207
1779,QUALITY CARE PHARMACY #4232 (NY),retailer,0.13244702833565886,0.0,0.002802428771602055,0.0004610725725284348
1780,MEDICO PHARMACY #6122 (WY),retailer,0.1324423652229738,0.0,0.002802428771602055,0.00046102192037571666
1781,HEALTH MART PHARMACY #4435 (WY),retailer,0.13243185653727835,0.0,0.002802428771602055,0.00046090777182545347
1782,CVS PHARMACY #4920 (GA),retailer,0.13239850904561046,0.0,0.002802428771602055,0.0004605455411965129
1783,SUNRISE PHARMACY #1266 (ND),retailer,0.13238301002792519,0.0,0.002802428771602055,0.00046037718613760716
1784,MAIN STREET PHARMACY #4697 (MS),retailer,0.13238204674043305,0.0,0.002802428771602055,0.0004603667226149651
1785,FAMILY CARE PHARMACY #7224 (NM),retailer,0.1323781885983868,0.0,0.002802428771602055,0.0004603248142989252
1786,WINN-DIXIE PHARMACY #8381 (NJ),retailer,0.1323673119346249,0.0,0.002802428771602055,0.00046020666865863265
1787,WINN-DIXIE PHARMACY #2529 (ND),retailer,0.13212001369175808,0.0,0.002802428771602055,0.0004575204396929979
1788,PUBLIX PHARMACY #3504 (KS),retailer,0.13211514394286322,0.0,0.002802428771602055,0.00045746754299472365
1789,MAIN STREET PHARMACY #7302 (WY),retailer,0.1321048883928273,0.0,0.002802428771602055,0.00045735614408122706
1790,HOMETOWN PHARMACY #7543 (AL),retailer,0.13210225221657623,0.0,0.002802428771602055,0.00045732750913048055
1791,COMMUNITY PHARMACY #2524 (NJ),retailer,0.13209698094730093,0.0,0.002802428771602055,0.0004572702509953283
1792,CORNER DRUG STORE #7873 (AL),retailer,0.1320929810231833,0.0,0.002802428771602055,0.00045722680259917086
1793,MAIN STREET PHARMACY #6856 (RI),retailer,0.13209256980318027,0.0,0.002802428771602055,0.0004572223358020331
1794,GOOD NEIGHBOR PHARMACY #2110 (SC),retailer,0.13209135730324936,0.0,0.002802428771602055,0.00045720916525784536
1795,WALMART PHARMACY #7270 (ND),retailer,0.13209026121927572,0.0,0.002802428771602055,0.0004571972592593044
1796,RITE AID #1514 (AK),retailer,0.13208724120841084,0.0,0.002802428771602055,0.00045716445497987347
1797,WALMART PHARMACY #2169 (FL),retailer,0.1320867266308349,0.0,0.002802428771602055,0.00045715886548124417
1798,HARRIS TEETER PHARMACY #6549 (ID),retailer,0.13208407611590944,0.0,0.002802428771602055,0.00045713007477944195
1799,VILLAGE PHARMACY #8055 (KS),retailer,0.13208162661027997,0.0,0.002802428771602055,0.0004571034675019413
1800,KROGER PHARMACY #7771 (MS),retailer,0.13208044727648485,0.0,0.002802428771602055,0.00045709065721843945
1801,SUNRISE PHARMACY #5712 (ID),retailer,0.132079471669419,0.0,0.002802428771602055,0.00045708005987682887
1802,HEALTH MART PHARMACY #5819 (WY),retailer,0.13207444625466833,0.0,0.002802428771602055,0.0004570254722885343
1803,RITE AID #1920 (RI),retailer,0.13207342488158025,0.0,0.002802428771602055,0.0004570143778224267
1804,HARRIS TEETER PHARMACY #2703 (OR),retailer,0.13207282732191233,0.0,0.002802428771602055,0.00045700788694699626
1805,KROGER PHARMACY #3293 (ND),retailer,0.13207092397216516,0.0,0.002802428771602055,0.0004569872121813234
1806,CORNER DRUG STORE #6994 (ID),retailer,0.13207068857725152,0.0,0.002802428771602055,0.0004569846552499516
1807,GOOD NEIGHBOR PHARMACY #7274 (GA),retailer,0.13207055883937802,0.0,0.002802428771602055,0.00045698324599758623
1808,VILLAGE PHARMACY #3304 (SC),retailer,0.13207038032329724,0.0,0.002802428771602055,0.00045698130690145067
1809,HOMETOWN PHARMACY #7375 (NJ),retailer,0.13207035385575752,0.0,0.002802428771602055,0.00045698101940295913
1810,WINN-DIXIE PHARMACY #3636 (WY),retailer,0.13207009102540018,0.0,0.002802428771602055,0.00045697816445942695
1811,CVS PHARMACY #4394 (NJ),retailer,0.13206909729929253,0.0,0.002802428771602055,0.0004569673703032563
1812,FAMILY CARE PHARMACY #4643 (VT),retailer,0.13206847980903594,0.0,0.002802428771602055,0.0004569606629356905
1813,FAMILY CARE PHARMACY #1470 (DE),retailer,0.1320667114164949,0.0,0.002802428771602055,0.00045694145411636673
1814,WALGREENS #3245 (MN),retailer,0.13206667595887314,0.0,0.002802428771602055,0.0004569410689648608
1815,KROGER PHARMACY #7180 (WY),retailer,0.13206642596007612,0.0,0.002802428771602055,0.00045693835340165207
1816,COMMUNITY PHARMACY #8532 (DE),retailer,0.13206610767633753,0.0,0.002802428771602055,0.00045693489610657397
1817,HARRIS TEETER PHARMACY #4443 (CO),retailer,0.13206556578682135,0.0,0.002802428771602055,0.0004569290099373167
1818,PEOPLES PHARMACY #9043 (SC),retailer,0.1320654742379779,0.0,0.002802428771602055,0.0004569280155058473
1819,KROGER PHARMACY #3588 (ND),retailer,0.13206538340250842,0.0,0.002802428771602055,0.0004569270288232634
1820,CVS PHARMACY #1803 (ID),retailer,0.13206535428211533,0.0,0.002802428771602055,0.00045692671250866906
1821,RITE AID #4954 (DE),retailer,0.1320651330121358,0.0,0.002802428771602055,0.00045692430900664107
1822,SUNRISE PHARMACY #6896 (NJ),retailer,0.13206414432549304,0.0,0.002802428771602055,0.0004569135695906755
1823,KROGER PHARMACY #4908 (NY),retailer,0.13206375351125077,0.0,0.002802428771602055,0.00045690932444713715
1824,COMMUNITY PHARMACY #2865 (NM),retailer,0.13206370769563797,0.0,0.002802428771602055,0.00045690882678397224
1825,VILLAGE PHARMACY #6147 (NM),retailer,0.13206358706817206,0.0,0.002802428771602055,0.00045690751649163364
1826,MAIN STREET PHARMACY #4176 (KS),retailer,0.13206351532671448,0.0,0.002802428771602055,0.0004569067372140328
1827,RITE AID #5820 (DE),retailer,0.13206313079597293,0.0,0.002802428771602055,0.0004569025603237962
1828,HOMETOWN PHARMACY #1138 (ND),retailer,0.13206200713771812,0.0,0.002802428771602055,0.00045689035480500027
1829,QUALITY CARE PHARMACY #5760 (WY),retailer,0.1320618739630039,0.0,0.002802428771602055,0.0004568889082206221
1830,MAIN STREET PHARMACY #6927 (MO),retailer,0.13206118516084872,0.0,0.002802428771602055,0.00045688142624145654
1831,PEOPLES PHARMACY #1634 (AR),retailer,0.13206011078992783,0.0,0.002802428771602055,0.00045686975609671924
1832,VILLAGE PHARMACY #1257 (NV),retailer,0.13206005780776908,0.0,0.002802428771602055,0.00045686918058834614
1833,VILLAGE PHARMACY #6194 (MS),retailer,0.13205915362141787,0.0,0.002802428771602055,0.0004568593590403285
1834,HEALTH MART PHARMACY #4371 (NY),retailer,0.1320576047597483,0.0,0.002802428771602055,0.00045684253483231
1835,HOMETOWN PHARMACY #9955 (WY),retailer,0.13205751296149104,0.0,0.002802428771602055,0.00045684153769163176
1836,GOOD NEIGHBOR PHARMACY #9515 (OR),retailer,0.1320571768137931,0.0,0.002802428771602055,0.00045683788635277685
1837,SUNRISE PHARMACY #8007 (AR),retailer,0.13205606337951242,0.0,0.002802428771602055,0.00045682579188990717
1838,CORNER DRUG STORE #6281 (WY),retailer,0.1320560441585209,0.0,0.002802428771602055,0.00045682558310563274
1839,HOMETOWN PHARMACY #9939 (NM),retailer,0.13205568583602556,0.0,0.002802428771602055,0.000456821690897363
1840,PUBLIX PHARMACY #8365 (OR),retailer,0.13205542260299533,0.0,0.002802428771602055,0.0004568188315798751
1841,COMMUNITY PHARMACY #5902 (ND),retailer,0.13205519323788695,0.0,0.002802428771602055,0.00045681634014608797
1842,MEDICO PHARMACY #9056 (GA),retailer,0.1320549451688154,0.0,0.002802428771602055,0.000456813645544146
1843,VILLAGE PHARMACY #5781 (GA),retailer,0.13205468994897102,0.0,0.002802428771602055,0.00045681087326832775
1844,CVS PHARMACY #7718 (OR),retailer,0.13205457491956374,0.0,0.002802428771602055,0.0004568096237838099
1845,WALMART PHARMACY #2430 (NJ),retailer,0.13205445940323743,0.0,0.002802428771602055,0.0004568083690102291
1846,KROGER PHARMACY #1409 (AL),retailer,0.1320541975819617,0.0,0.002802428771602055,0.0004568055250276496
1847,COMMUNITY PHARMACY #3173 (WY),retailer,0.13205416347113588,0.0,0.002802428771602055,0.0004568051545054522
1848,GOOD NEIGHBOR PHARMACY #1860 (MS),retailer,0.13205396379418782,0.0,0.002802428771602055,0.00045680298555352
1849,PEOPLES PHARMACY #4122 (GA),retailer,0.13205394309115182,0.0,0.002802428771602055,0.0004568027606708263
1850,VILLAGE PHARMACY #8843 (DE),retailer,0.13205355178804104,0.0,0.002802428771602055,0.000456798510217049
1851,CORNER DRUG STORE #5803 (AL),retailer,0.13205344647998093,0.0,0.002802428771602055,0.00045679736632877027
1852,FAMILY CARE PHARMACY #5529 (VT),retailer,0.13205298379412403,0.0,0.002802428771602055,0.0004567923404938256
1853,VILLAGE PHARMACY #8601 (KS),retailer,0.13205280996367375,0.0,0.002802428771602055,0.0004567904522944381
1854,GOOD NEIGHBOR PHARMACY #3872 (RI),retailer,0.13205275310759107,0.0,0.002802428771602055,0.0004567898347063212
1855,KROGER PHARMACY #9693 (KS),retailer,0.13205224132567486,0.0,0.002802428771602055,0.0004567842755750007
1856,HEALTH MART PHARMACY #1333 (CT),retailer,0.1320521830431754,0.0,0.002802428771602055,0.00045678364249270937
1857,CVS PHARMACY #7164 (OR),retailer,0.13205177410078317,0.0,0.002802428771602055,0.0004567792004356751
1858,HEALTH MART PHARMACY #9008 (MT),retailer,0.13205156309695898,0.0,0.002802428771602055,0.00045677690844775874
1859,HARRIS TEETER PHARMACY #5728 (FL),retailer,0.1320513500893516,0.0,0.002802428771602055,0.000456774594694138
1860,HARRIS TEETER PHARMACY #8933 (NJ),retailer,0.13205128567474672,0.0,0.002802428771602055,0.0004567738950030466
1861,PEOPLES PHARMACY #5422 (AL),retailer,0.1320512334009847,0.0,0.002802428771602055,0.0004567733271894947
1862,SUNRISE PHARMACY #4434 (NM),retailer,0.13205106169760158,0.0,0.002802428771602055,0.00045677146209496
1863,WALGREENS #6050 (AR),retailer,0.13205028739745284,0.0,0.002802428771602055,0.00045676305141050243
1864,WALMART PHARMACY #8770 (IA),retailer,0.13204998209633062,0.0,0.002802428771602055,0.0004567597351365644
1865,VILLAGE PHARMACY #4974 (NE),retailer,0.13204980070029682,0.0,0.002802428771602055,0.0004567577647575004
1866,HARRIS TEETER PHARMACY #8491 (AR),retailer,0.13204960362767515,0.0,0.002802428771602055,0.00045675562409455646
1867,HEALTH MART PHARMACY #7888 (CO),retailer,0.13204957758759106,0.0,0.002802428771602055,0.00045675534123921797
1868,GOOD NEIGHBOR PHARMACY #4681 (AK),retailer,0.13204910336730397,0.0,0.002802428771602055,0.0004567501901137731
1869,PEOPLES PHARMACY #7464 (MS),retailer,0.13204900704316486,0.0,0.002802428771602055,0.00045674914381158536
1870,HARRIS TEETER PHARMACY #7689 (ID),retailer,0.13204889379096627,0.0,0.002802428771602055,0.0004567479136316507
1871,KROGER PHARMACY #9797 (AK),retailer,0.13204821624372137,0.0,0.002802428771602055,0.0004567405539067543
1872,CORNER DRUG STORE #4257 (AL),retailer,0.13204808923338873,0.0,0.002802428771602055,0.00045673917428177
1873,SUNRISE PHARMACY #7981 (MD),retailer,0.13204796024211238,0.0,0.002802428771602055,0.0004567377731391704
1874,GOOD NEIGHBOR PHARMACY #4115 (ID),retailer,0.1320479263037348,0.0,0.002802428771602055,0.00045673740449015846
1875,RITE AID #4814 (AL),retailer,0.13204738460157528,0.0,0.002802428771602055,0.0004567315203560264
1876,CORNER DRUG STORE #7739 (NV),retailer,0.13204680354557594,0.0,0.002802428771602055,0.00045672520874847933
1877,KROGER PHARMACY #3522 (GA),retailer,0.13204612595030915,0.0,0.002802428771602055,0.00045671784850195455
1878,KROGER PHARMACY #1993 (AK),retailer,0.1320461014494781,0.0,0.002802428771602055,0.0004567175823664523
1879,FAMILY CARE PHARMACY #5833 (MO),retailer,0.13204556649516563,0.0,0.002802428771602055,0.00045671177152949383
1880,GOOD NEIGHBOR PHARMACY #8138 (KS),retailer,0.13204554001582583,0.0,0.002802428771602055,0.00045671148390282596
1881,WINN-DIXIE PHARMACY #5050 (CO),retailer,0.1320454205530643,0.0,0.002802428771602055,0.0004567101862618619
1882,HARRIS TEETER PHARMACY #9445 (CO),retailer,0.13204537881913914,0.0,0.002802428771602055,0.00045670973293523347
1883,QUALITY CARE PHARMACY #8851 (NM),retailer,0.13204537096057925,0.0,0.002802428771602055,0.0004567096475731582
1884,HOMETOWN PHARMACY #8951 (ND),retailer,0.13204526771173303,0.0,0.002802428771602055,0.000456708526052689
1885,MAIN STREET PHARMACY #6053 (KS),retailer,0.13204485656727652,0.0,0.002802428771602055,0.0004567040600761606
1886,SUNRISE PHARMACY #9395 (NJ),retailer,0.13204485565957488,0.0,0.002802428771602055,0.0004567040502164286
1887,WINN-DIXIE PHARMACY #5616 (AR),retailer,0.13204432563979723,0.0,0.002802428771602055,0.00045669829297989274
1888,WALMART PHARMACY #2036 (NJ),retailer,0.13204420752191431,0.0,0.002802428771602055,0.00045669700994741024
1889,SUNRISE PHARMACY #2752 (NM),retailer,0.13204420000653116,0.0,0.002802428771602055,0.00045669692831302533
1890,RITE AID #6916 (NJ),retailer,0.13204412404527413,0.0,0.002802428771602055,0.00045669610319867555
1891,WINN-DIXIE PHARMACY #2084 (AL),retailer,0.1320440044367856,0.0,0.002802428771602055,0.0004566948039747802
1892,FAMILY CARE PHARMACY #5819 (WY),retailer,0.13204391968282073,0.0,0.002802428771602055,0.00045669388335135483
1893,MEDICO PHARMACY #5067 (WY),retailer,0.1320437573284279,0.0,0.002802428771602055,0.0004566921198084052
1894,MAIN STREET PHARMACY #2288 (KS),retailer,0.13204294220294255,0.0,0.002802428771602055,0.0004566832656666853
1895,WINN-DIXIE PHARMACY #7518 (WY),retailer,0.1320427099148469,0.0,0.002802428771602055,0.0004566807424825185
1896,HOMETOWN PHARMACY #2290 (AK),retailer,0.13204215048857393,0.0,0.002802428771602055,0.0004566746658236585
1897,SUNRISE PHARMACY #1911 (MT),retailer,0.13204203366965583,0.0,0.002802428771602055,0.00045667339690092824
1898,FAMILY CARE PHARMACY #5022 (DE),retailer,0.13204129720774466,0.0,0.002802428771602055,0.0004566653972269518
1899,VILLAGE PHARMACY #2989 (GA),retailer,0.13204085299345683,0.0,0.002802428771602055,0.00045666057203582594
1900,SUNRISE PHARMACY #8493 (WY),retailer,0.13204066488381255,0.0,0.002802428771602055,0.0004566585287314768
1901,COMMUNITY PHARMACY #6635 (AL),retailer,0.13204047898920468,0.0,0.002802428771602055,0.00045665650948752893
1902,PUBLIX PHARMACY #4875 (RI),retailer,0.13203971226686056,0.0,0.002802428771602055,0.00045664818111549726
1903,WINN-DIXIE PHARMACY #4777 (DE),retailer,0.1320395644701967,0.0,0.002802428771602055,0.0004566465757030412
1904,PUBLIX PHARMACY #9129 (MD),retailer,0.1320394354657861,0.0,0.002802428771602055,0.00045664517441777335
1905,KROGER PHARMACY #5808 (AK),retailer,0.13203890702837495,0.0,0.002802428771602055,0.0004566394343693854
1906,COMMUNITY PHARMACY #6752 (KS),retailer,0.13203878763119317,0.0,0.002802428771602055,0.0004566381374407682
1907,SUNRISE PHARMACY #7790 (CO),retailer,0.13203850254556293,0.0,0.002802428771602055,0.000456635040753672
1908,PUBLIX PHARMACY #7755 (AR),retailer,0.13203788001729316,0.0,0.002802428771602055,0.00045662827866167007
1909,GOOD NEIGHBOR PHARMACY #2235 (AZ),retailer,0.13203749822542518,0.0,0.002802428771602055,0.000456624131521914
1910,HARRIS TEETER PHARMACY #4460 (KS),retailer,0.1320365522497672,0.0,0.002802428771602055,0.0004566138560456964
1911,WALMART PHARMACY #5339 (AL),retailer,0.1320362633125392,0.0,0.002802428771602055,0.0004566107175213699
1912,FAMILY CARE PHARMACY #3754 (KS),retailer,0.1320361676455295,0.0,0.002802428771602055,0.000456609678357122
1913,COMMUNITY PHARMACY #8247 (MS),retailer,0.13203580243383767,0.0,0.002802428771602055,0.00045660571131629787
1914,SUNRISE PHARMACY #3369 (GA),retailer,0.13203568467741897,0.0,0.002802428771602055,0.0004566044322101501
1915,WALGREENS #6213 (GA),retailer,0.13203565736715953,0.0,0.002802428771602055,0.00045660413555777957
1916,GOOD NEIGHBOR PHARMACY #7730 (GA),retailer,0.1320350043186657,0.0,0.002802428771602055,0.0004565970419457921
1917,RITE AID #8606 (ID),retailer,0.1320341015983392,0.0,0.002802428771602055,0.0004565872363221823
1918,CVS PHARMACY #5117 (WY),retailer,0.1320335427184845,0.0,0.002802428771602055,0.0004565811655986842
1919,PUBLIX PHARMACY #8708 (FL),retailer,0.13203351599115015,0.0,0.002802428771602055,0.0004565808752782242
1920,KROGER PHARMACY #5067 (NM),retailer,0.13203107528764046,0.0,0.002802428771602055,0.0004565543636120342
1921,HARRIS TEETER PHARMACY #7768 (VT),retailer,0.12060878421622653,0.0,0.002335357309668379,0.000495416529566661
1922,WALMART PHARMACY #6651 (NM),retailer,0.12054564118189387,0.0,0.002335357309668379,0.0004947306506625645
1923,PEOPLES PHARMACY #6083 (KS),retailer,0.11989150393590982,0.0,0.002335357309668379,0.0004876252123169747
1924,RITE AID #2838 (MO),retailer,0.11841727037172566,0.0,0.002335357309668379,0.00047161163754865263
1925,COMMUNITY PHARMACY #6110 (NM),retailer,0.11777088172249026,0.0,0.002335357309668379,0.00046459036682507235
1926,SUNRISE PHARMACY #2904 (MT),retailer,0.11768869024834866,0.0,0.002335357309668379,0.00046369757795602137
1927,SUNRISE PHARMACY #9479 (AK),retailer,0.11760046140405192,0.0,0.002335357309668379,0.0004627392093303211
1928,COMMUNITY PHARMACY #8415 (WY),retailer,0.1175290181437786,0.0,0.002335357309668379,0.0004619631708396273
1929,HOMETOWN PHARMACY #1878 (FL),retailer,0.11750565398878501,0.0,0.002335357309668379,0.0004617093822595962
1930,VILLAGE PHARMACY #2276 (ND),retailer,0.11745796152045468,0.0,0.002335357309668379,0.0004611913321174424
1931,PEOPLES PHARMACY #1202 (NJ),retailer,0.11744772353266417,0.0,0.002335357309668379,0.0004610801239704135
1932,HEALTH MART PHARMACY #3456 (VT),retailer,0.11744349798091067,0.0,0.002335357309668379,0.00046103422473803545
1933,VILLAGE PHARMACY #4993 (GA),retailer,0.11744315114718888,0.0,0.002335357309668379,0.00046103045732432914
1934,GOOD NEIGHBOR PHARMACY #5135 (UT),retailer,0.11743707031469595,0.0,0.002335357309668379,0.0004609644054665063
1935,SUNRISE PHARMACY #1282 (DE),retailer,0.11743150580239026,0.0,0.002335357309668379,0.00046090396203608835
1936,COMMUNITY PHARMACY #2443 (KS),retailer,0.11743107336134342,0.0,0.002335357309668379,0.0004608992647294983
1937,FAMILY CARE PHARMACY #2188 (AR),retailer,0.11743086330843695,0.0,0.002335357309668379,0.0004608969830707403
1938,COMMUNITY PHARMACY #3725 (NM),retailer,0.11743004830566638,0.0,0.002335357309668379,0.00046088813026198594
1939,HOMETOWN PHARMACY #3845 (WY),retailer,0.11741001118504614,0.0,0.002335357309668379,0.0004606704809444088
1940,VILLAGE PHARMACY #1981 (OR),retailer,0.1174047313544708,0.0,0.002335357309668379,0.00046061312981380344
1941,FAMILY CARE PHARMACY #5135 (GA),retailer,0.11739779218705171,0.0,0.002335357309668379,0.0004605377544601314
1942,RITE AID #6129 (KS),retailer,0.11739720536242733,0.0,0.002335357309668379,0.000460531380192019
1943,CVS PHARMACY #2163 (AK),retailer,0.11738622264423691,0.0,0.002335357309668379,0.0004604120825561665
1944,WALGREENS #8527 (AL),retailer,0.11738224153732886,0.0,0.002335357309668379,0.0004603688385582807
1945,MEDICO PHARMACY #5475 (KS),retailer,0.11737507083212842,0.0,0.002335357309668379,0.00046029094817058466
1946,HARRIS TEETER PHARMACY #4342 (WY),retailer,0.1170950639399423,0.0,0.002335357309668379,0.0004572494278765128
1947,HEALTH MART PHARMACY #8259 (WY),retailer,0.1170948719198143,0.0,0.002335357309668379,0.0004572473420952964
1948,GOOD NEIGHBOR PHARMACY #9370 (WY),retailer,0.11708273923718407,0.0,0.002335357309668379,0.0004571155531948402
1949,GOOD NEIGHBOR PHARMACY #7511 (ID),retailer,0.11707932661422374,0.0,0.002335357309668379,0.00045707848424304104
1950,VILLAGE PHARMACY #1291 (WI),retailer,0.11707753396384128,0.0,0.002335357309668379,0.0004570590119276426
1951,CORNER DRUG STORE #6804 (MS),retailer,0.11707316411314013,0.0,0.002335357309668379,0.0004570115452760689
1952,MAIN STREET PHARMACY #6927 (GA),retailer,0.11706964531940027,0.0,0.002335357309668379,0.0004569733230648694
1953,WINN-DIXIE PHARMACY #7437 (NM),retailer,0.11706871588657258,0.0,0.002335357309668379,0.00045696322728192175
1954,PUBLIX PHARMACY #2229 (FL),retailer,0.11706754847976414,0.0,0.002335357309668379,0.0004569505465529882
1955,KROGER PHARMACY #2519 (AL),retailer,0.11706730534995707,0.0,0.002335357309668379,0.0004569479056028441
1956,CVS PHARMACY #1372 (MT),retailer,0.11706451032881586,0.0,0.002335357309668379,0.0004569175452304368
1957,CORNER DRUG STORE #1611 (MS),retailer,0.11706423900792302,0.0,0.002335357309668379,0.0004569145980601178
