entity,node_type,recon_error,gnn_score,risk_score,enhanced_risk,rank
SUNRISE PHARMACY #4515 (MD),retailer,0.0017272653,0.002935256,0.1474310761462444,0.08963274810866528,1607
FAMILY CARE PHARMACY #7821 (NE),retailer,0.001654193,0.0028106088,0.1475058409443083,0.08962774816781029,1608
PUBLIX PHARMACY #6152 (NJ),retailer,0.0016993575,0.0028876513,0.1474530186711277,0.08962687180223468,1609
PUBLIX PHARMACY #9837 (AK),retailer,0.0016520562,0.0028069639,0.1475040588544836,0.08962522092842491,1610
FAMILY CARE PHARMACY #5662 (MO),retailer,0.0017338914,0.0029465584,0.1474102376094455,0.08962476597560909,1611
CVS PHARMACY #5905 (AR),retailer,0.0017192593,0.0029215994,0.1474237097708674,0.08962286561087768,1612
WALGREENS #5786 (DE),retailer,0.0017076969,0.002901876,0.1474314268857724,0.08961960664629111,1613
VILLAGE PHARMACY #5530 (DE),retailer,0.0016521659,0.0028071508,0.1474936226579104,0.08961903394911762,1614
CORNER DRUG STORE #5010 (AL),retailer,0.0016473014,0.002798853,0.1474668378832067,0.08959964396705478,1615
HOMETOWN PHARMACY #4608 (AK),retailer,0.0016927778,0.002876427,0.1473998841921596,0.08959050132513692,1616
MEDICO PHARMACY #8248 (ND),retailer,0.0016566387,0.002814781,0.1474220229030419,0.08957912615668885,1617
WINN-DIXIE PHARMACY #5612 (SC),retailer,0.0016349445,0.0027777748,0.1474389502075394,0.0895744800983864,1618
HOMETOWN PHARMACY #2676 (VT),retailer,0.0016714389,0.002840027,0.1473922182328709,0.08957134180167813,1619
HEALTH MART PHARMACY #6514 (AL),retailer,0.0016921072,0.0028752831,0.1473579412588942,0.0895648780529629,1620
MAIN STREET PHARMACY #3604 (TX),retailer,0.0016918499,0.0028748445,0.1473580498539015,0.08956476777207728,1621
KROGER PHARMACY #3200 (AR),retailer,0.0016867005,0.0028660605,0.1473614505058514,0.08956329451600384,1622
MAIN STREET PHARMACY #6198 (CO),retailer,0.0016178711,0.0027486507,0.1474140824025833,0.08954790973415752,1623
HOMETOWN PHARMACY #9199 (NM),retailer,0.001622768,0.002757004,0.1473959920411146,0.08954039686984337,1624
CORNER DRUG STORE #8870 (WY),retailer,0.0016678295,0.0028338702,0.1473152389468525,0.08952269146393384,1625
WINN-DIXIE PHARMACY #5329 (WY),retailer,0.0016427065,0.002791015,0.14730753302802,0.08950092587291063,1626
FAMILY CARE PHARMACY #3290 (ND),retailer,0.0017558759,0.0029840602,0.1470358714760391,0.08941514699185926,1627
RITE AID #7955 (MD),retailer,0.0016431818,0.0027918254,0.147036009732187,0.0893383359956668,1628
WINN-DIXIE PHARMACY #1998 (NE),retailer,0.0016370834,0.0027814233,0.147036957923455,0.08933474411041019,1629
WINN-DIXIE PHARMACY #6400 (MO),retailer,0.0014062325,0.0023876359,0.1470370316803728,0.08917727337006252,1630
CORNER DRUG STORE #2392 (NM),retailer,0.0013710145,0.0023275607,0.1470376227774152,0.08915359792680241,1631
FAMILY CARE PHARMACY #8052 (NM),retailer,0.0013026929,0.0022110175,0.1470412933954302,0.08910918306255436,1632
HEALTH MART PHARMACY #6107 (AK),retailer,0.0012917176,0.0021922966,0.1470379939873723,0.0890997150021431,1633
CORNER DRUG STORE #8935 (GA),retailer,0.0012803214,0.0021728557,0.1470386365956818,0.08909232425646141,1634
HOMETOWN PHARMACY #6977 (ID),retailer,0.0011913496,0.0020210873,0.1470392422270147,0.0890319803045574,1635
WINN-DIXIE PHARMACY #3547 (AL),retailer,0.0011886731,0.002016522,0.1470381044578905,0.08902947149413705,1636
WINN-DIXIE PHARMACY #7906 (CT),retailer,0.0011518324,0.0019536787,0.1470416918668358,0.08900648661189278,1637
HOMETOWN PHARMACY #4705 (IA),retailer,0.0011471452,0.001945683,0.1470403569518145,0.08900248738474345,1638
SUNRISE PHARMACY #1887 (AK),retailer,0.0011464262,0.0019444567,0.1470394611641434,0.08900145939618227,1639
MAIN STREET PHARMACY #5501 (NV),retailer,0.0010920039,0.0018516232,0.1470415807657813,0.08896559775450825,1640
WINN-DIXIE PHARMACY #8428 (AL),retailer,0.0010880304,0.0018448443,0.1470414641132739,0.08896281621732782,1641
KROGER PHARMACY #5840 (NM),retailer,0.0010741655,0.0018211943,0.1470404540620406,0.08895275016112086,1642
KROGER PHARMACY #7227 (AL),retailer,0.000998702,0.001692468,0.1470419687014624,0.08890216838972223,1643
PEOPLES PHARMACY #5169 (MT),retailer,0.0009275399,0.0015710791,0.1470420382553947,0.08885365463012379,1644
WINN-DIXIE PHARMACY #9645 (AK),retailer,0.00088944484,0.0015060961,0.147043693645755,0.08882865465128247,1645
HEALTH MART PHARMACY #3161 (ND),retailer,0.0008638627,0.001462458,0.1470422311561151,0.08881032190235144,1646
COMMUNITY PHARMACY #7266 (MT),retailer,0.0008598819,0.0014556677,0.1470436662057104,0.08880846678802742,1647
GOOD NEIGHBOR PHARMACY #8445 (WI),retailer,0.0008332689,0.001410271,0.1470458909578513,0.08879164300279042,1648
HEALTH MART PHARMACY #9834 (AK),retailer,0.00081968604,0.001387101,0.1470436495051943,0.08878103013280259,1649
WALGREENS #2796 (AL),retailer,0.0007883572,0.00133366,0.147045329547077,0.0887606617437077,1650
QUALITY CARE PHARMACY #9138 (ID),retailer,0.0007855125,0.0013288076,0.1470462313035912,0.0887592618049554,1651
FAMILY CARE PHARMACY #5536 (VT),retailer,0.0007710727,0.0013041763,0.1470440386914284,0.0887480937179332,1652
WALGREENS #9856 (AZ),retailer,0.0007518931,0.00127146,0.1470457345772914,0.08873602477029378,1653
RITE AID #8055 (MD),retailer,0.0007176376,0.0012130262,0.1470447747294045,0.0887120753424912,1654
FAMILY CARE PHARMACY #7499 (NJ),retailer,0.00071851176,0.0012145173,0.1470428093528278,0.08871149254134274,1655
SUNRISE PHARMACY #6585 (KS),retailer,0.000709896,0.0011998204,0.1470477504978671,0.0887085784874447,1656
CVS PHARMACY #4470 (NE),retailer,0.000706704,0.0011943756,0.1470443813583955,0.08870437904771335,1657
GOOD NEIGHBOR PHARMACY #7275 (CO),retailer,0.0006789714,0.0011470694,0.1470466037670671,0.08868679002636441,1658
PEOPLES PHARMACY #7865 (CT),retailer,0.00065222464,0.0011014446,0.1470464969839092,0.08866847602123198,1659
MAIN STREET PHARMACY #9351 (MN),retailer,0.0006308953,0.0010650607,0.1470467789654508,0.08865409166511407,1660
RITE AID #5065 (ND),retailer,0.000576204,0.0009717682,0.1470472611266672,0.08861706397222462,1661
PUBLIX PHARMACY #7524 (NM),retailer,0.0005709461,0.0009627987,0.1470489065831702,0.08861446344232306,1662
CORNER DRUG STORE #9830 (AL),retailer,0.00057012326,0.000961395,0.1470470207171174,0.08861277042249036,1663
MEDICO PHARMACY #5533 (AR),retailer,0.00055121846,0.0009291479,0.147048286560787,0.08860063108192986,1664
PEOPLES PHARMACY #8702 (ME),retailer,0.00054760894,0.0009229899,0.1470470240458448,0.08859741039937767,1665
WALMART PHARMACY #7383 (NJ),retailer,0.00054077886,0.0009113396,0.1470491903576601,0.08859405005203029,1666
WALGREENS #6061 (ID),retailer,0.00052209105,0.0008794616,0.1470480763940713,0.08858063047084666,1667
PUBLIX PHARMACY #1815 (KS),retailer,0.00050324865,0.00084732013,0.1470484428574726,0.088567993760887,1668
WINN-DIXIE PHARMACY #3999 (VT),retailer,0.000495443,0.00083400536,0.1470505329033989,0.08856392190388453,1669
MEDICO PHARMACY #7071 (DE),retailer,0.00048775692,0.00082089443,0.1470517488830789,0.08855940709785955,1670
MAIN STREET PHARMACY #5479 (GA),retailer,0.00048671901,0.0008191237,0.1470494728594107,0.08855733321284064,1671
VILLAGE PHARMACY #4267 (MS),retailer,0.00046367827,0.0007798207,0.1470505639925677,0.08854226670201402,1672
RITE AID #1653 (FL),retailer,0.00045999748,0.0007735422,0.147050620932767,0.08853978943839584,1673
VILLAGE PHARMACY #7246 (GA),retailer,0.00045121464,0.0007585604,0.14704938601937,0.08853305577883597,1674
PUBLIX PHARMACY #2122 (AZ),retailer,0.00044539658,0.0007486361,0.1470514546174658,0.08853032720432297,1675
PEOPLES PHARMACY #1647 (NE),retailer,0.00044792148,0.00075294275,0.1470477936340806,0.08852985329912041,1676
HOMETOWN PHARMACY #8354 (KS),retailer,0.00043103253,0.0007241335,0.1470491136889157,0.08851912161214448,1677
CORNER DRUG STORE #8350 (AK),retailer,0.00042167812,0.0007081772,0.1470502367568351,0.08851341295377312,1678
PEOPLES PHARMACY #7252 (AL),retailer,0.00041931943,0.0007041536,0.1470505648942015,0.08851200039436871,1679
HEALTH MART PHARMACY #9179 (AL),retailer,0.00041815708,0.00070217025,0.1470496026199705,0.08851062968851568,1680
WINN-DIXIE PHARMACY #1188 (AK),retailer,0.00040289114,0.0006761299,0.1470525998546303,0.08850201188480641,1681
MAIN STREET PHARMACY #4130 (DE),retailer,0.00038216208,0.00064076995,0.1470556560521379,0.0884897016073703,1682
PEOPLES PHARMACY #3636 (SC),retailer,0.00038098256,0.0006387582,0.1470538544042822,0.08848781592684858,1683
HOMETOWN PHARMACY #4571 (CT),retailer,0.0003801677,0.000637368,0.1470543529777098,0.0884875589840166,1684
HARRIS TEETER PHARMACY #2923 (MO),retailer,0.00037744275,0.00063272007,0.1470563870458102,0.08848692027218726,1685
WALGREENS #3470 (VT),retailer,0.00038191682,0.0006403515,0.1470496378486203,0.08848592330913077,1686
WALMART PHARMACY #7762 (WY),retailer,0.00037904625,0.0006354557,0.1470509815853692,0.08848477124174017,1687
WINN-DIXIE PHARMACY #6161 (OR),retailer,0.00037149264,0.0006225696,0.1470539193364775,0.08848137942940827,1688
FAMILY CARE PHARMACY #2421 (MO),retailer,0.00036856506,0.00061757566,0.1470548591129435,0.08847994572478066,1689
VILLAGE PHARMACY #5441 (NJ),retailer,0.00037119506,0.0006220624,0.1470515092780505,0.08847973054065379,1690
WALMART PHARMACY #5584 (OR),retailer,0.00035755063,0.0005987875,0.1470529833828249,0.0884713050374013,1691
MEDICO PHARMACY #3948 (MT),retailer,0.00035530626,0.00059495895,0.147054703570662,0.08847080572109683,1692
KROGER PHARMACY #4675 (WY),retailer,0.00035810084,0.00059972674,0.1470485973138277,0.08846904908279841,1693
QUALITY CARE PHARMACY #9348 (ND),retailer,0.00035195792,0.0005892479,0.1470548209714414,0.08846859174370426,1694
KROGER PHARMACY #7636 (KS),retailer,0.0003504618,0.00058669574,0.147052164748675,0.08846597714953541,1695
SUNRISE PHARMACY #3607 (CO),retailer,0.0003462678,0.00057954097,0.1470537349660555,0.08846405736934766,1696
WINN-DIXIE PHARMACY #5089 (MD),retailer,0.00032606145,0.00054507353,0.1470566625517197,0.08845202694149372,1697
PUBLIX PHARMACY #1230 (MO),retailer,0.00032574616,0.00054453587,0.1470537826558401,0.08845008394121079,1698
PEOPLES PHARMACY #6559 (AK),retailer,0.00032172384,0.00053767435,0.1470566904420648,0.08844908400531822,1699
FAMILY CARE PHARMACY #2958 (DE),retailer,0.00032128586,0.0005369268,0.1470541370270658,0.08844725292901279,1700
MEDICO PHARMACY #3591 (AK),retailer,0.0003085833,0.0005152594,0.1470579121662411,0.08844085106643093,1701
HEALTH MART PHARMACY #9394 (KS),retailer,0.00030723013,0.00051295105,0.1470540167425284,0.08843759046407826,1702
RITE AID #8369 (NE),retailer,0.00030419423,0.0005077722,0.1470526357538514,0.08843469033297972,1703
WALGREENS #7620 (VT),retailer,0.00026849445,0.00044687503,0.1470609411439457,0.08841531469412998,1704
HOMETOWN PHARMACY #4273 (NM),retailer,0.00024760788,0.00041124693,0.1470612050120856,0.08840122178600994,1705
WINN-DIXIE PHARMACY #9817 (DE),retailer,0.00024740046,0.0004108928,0.1470591826594307,0.08839986671152224,1706
WINN-DIXIE PHARMACY #9897 (NJ),retailer,0.00024371665,0.00040460954,0.1470550554369833,0.08839487708767088,1707
QUALITY CARE PHARMACY #8668 (AL),retailer,0.00023260899,0.0003856616,0.1470613389165534,0.08839106799954115,1708
KROGER PHARMACY #2232 (AR),retailer,0.00023432689,0.00038859164,0.1470532692397811,0.08838739820473025,1709
CORNER DRUG STORE #6886 (NV),retailer,0.00022492846,0.0003725595,0.1470612174570924,0.08838575428069888,1710
COMMUNITY PHARMACY #3328 (RI),retailer,0.00022740265,0.00037678017,0.1470563286825485,0.08838450928552159,1711
HEALTH MART PHARMACY #6813 (DE),retailer,0.00021646763,0.00035812747,0.1470628169875489,0.0883809411814421,1712
CORNER DRUG STORE #5813 (MD),retailer,0.00021625361,0.00035776247,0.1470627053798451,0.08838072821745434,1713
RITE AID #7092 (ND),retailer,0.00021413124,0.00035414178,0.1470630336494378,0.08837947689984685,1714
HEALTH MART PHARMACY #4545 (DE),retailer,0.00021498305,0.0003555956,0.1470606470815008,0.08837862649727292,1715
QUALITY CARE PHARMACY #9393 (WY),retailer,0.00021852143,0.00036163034,0.1470563962165558,0.08837848986455593,1716
WINN-DIXIE PHARMACY #2330 (FL),retailer,0.00021548617,0.00035645356,0.1470552992869425,0.08837576099835477,1717
QUALITY CARE PHARMACY #5636 (DE),retailer,0.00020304101,0.00033522432,0.1470639238367989,0.08837244403089668,1718
HARRIS TEETER PHARMACY #6352 (ID),retailer,0.00020729909,0.0003424874,0.1470560632868971,0.08837063293262329,1719
VILLAGE PHARMACY #1621 (RI),retailer,0.00019216038,0.00031666373,0.1470597304670526,0.08836250378197046,1720
GOOD NEIGHBOR PHARMACY #3286 (AL),retailer,0.00018425484,0.00030317833,0.1470649283109321,0.08836022831887769,1721
KROGER PHARMACY #1813 (SC),retailer,0.00018478965,0.00030409114,0.1470618386982079,0.08835873967334816,1722
QUALITY CARE PHARMACY #2121 (HI),retailer,0.00018242934,0.00030006483,0.1470623460041945,0.08835743353827413,1723
PEOPLES PHARMACY #2562 (MO),retailer,0.00018361668,0.00030209016,0.1470587879864565,0.08835610886185592,1724
HEALTH MART PHARMACY #6147 (AR),retailer,0.00017160337,0.00028159766,0.1470662391368779,0.08835238254557214,1725
SUNRISE PHARMACY #8412 (NM),retailer,0.00016493854,0.00027022904,0.1470582696927231,0.0883430534346742,1726
CVS PHARMACY #9889 (GA),retailer,0.00015915942,0.00026037046,0.1470614893253971,0.0883410417834949,1727
FAMILY CARE PHARMACY #3662 (MO),retailer,0.00015362643,0.00025093238,0.1470637773966623,0.0883386393937825,1728
HOMETOWN PHARMACY #4164 (MO),retailer,0.00015484673,0.00025301395,0.1470612803752463,0.08833797380514248,1729
WALGREENS #7568 (OK),retailer,0.00015316949,0.00025015298,0.1470623253875615,0.08833745642809018,1730
HARRIS TEETER PHARMACY #8585 (MT),retailer,0.00015150914,0.00024732048,0.1470604929693544,0.08833522397232219,1731
WALGREENS #8728 (RI),retailer,0.0001418279,0.00023080622,0.1470653570181204,0.08833153670518303,1732
HEALTH MART PHARMACY #9537 (NM),retailer,0.00013940464,0.00022667291,0.1470613877479765,0.08832750181269611,1733
HEALTH MART PHARMACY #9482 (ND),retailer,0.0001377533,0.00022385598,0.1470626663100113,0.08832714218056893,1734
GOOD NEIGHBOR PHARMACY #7276 (ND),retailer,0.00012977842,0.00021025211,0.1470698750901957,0.08832602589822312,1735
QUALITY CARE PHARMACY #1651 (AR),retailer,0.00013480877,0.0002188336,0.1470621268526346,0.08832480954876201,1736
MEDICO PHARMACY #6120 (IA),retailer,0.00012672864,0.00020505027,0.1470631773104954,0.08831992649570018,1737
RITE AID #3324 (IA),retailer,6.873947e-05,0.000106131956,0.1471096533675069,0.08830824480301305,1738
RITE AID #5569 (DE),retailer,0.000105982246,0.00016966053,0.1470670495606814,0.0883080939536804,1739
HEALTH MART PHARMACY #5038 (MS),retailer,0.000101926074,0.00016274212,0.1470673964854787,0.08830553474173597,1740
QUALITY CARE PHARMACY #2638 (AR),retailer,9.281759e-05,0.00014720431,0.1470652017424494,0.08829800276928637,1741
WALGREENS #7338 (ME),retailer,9.085248e-05,0.00014385243,0.1470670600834525,0.0882977770259027,1742
FAMILY CARE PHARMACY #6909 (NJ),retailer,9.516009e-05,0.00015120015,0.1470617463971933,0.08829752789720767,1743
WALMART PHARMACY #2143 (GA),retailer,8.415825e-05,0.00013243302,0.1470666403734359,0.08829295743373809,1744
CORNER DRUG STORE #4598 (AL),retailer,4.682951e-05,6.8758185e-05,0.1471086933909144,0.08829271930894435,1745
HEALTH MART PHARMACY #1924 (MT),retailer,8.290307e-05,0.00013029188,0.1470657932715331,0.08829159271598767,1746
MEDICO PHARMACY #9907 (NM),retailer,8.546269e-05,0.0001346588,0.1470584463679762,0.08828893133846381,1747
QUALITY CARE PHARMACY #9167 (GA),retailer,3.7384005e-05,5.2645468e-05,0.1471097458820979,0.08828690571674407,1748
COMMUNITY PHARMACY #1879 (NJ),retailer,7.941055e-05,0.00012433503,0.1470602592342494,0.08828588955210402,1749
WINN-DIXIE PHARMACY #8529 (ID),retailer,6.0734736e-05,9.247728e-05,0.1470799054590263,0.08828493418935661,1750
CORNER DRUG STORE #1224 (GA),retailer,6.1115206e-05,9.312667e-05,0.1470758634163165,0.08828276871905553,1751
WINN-DIXIE PHARMACY #8894 (ID),retailer,6.210467e-05,9.481412e-05,0.1470746207970434,0.08828269812716559,1752
PUBLIX PHARMACY #1823 (CT),retailer,3.114948e-05,4.2010197e-05,0.1471081110684893,0.08828167071986205,1753
COMMUNITY PHARMACY #8325 (MD),retailer,5.5273875e-05,8.316245e-05,0.1470724026897317,0.08827670659355914,1754
WINN-DIXIE PHARMACY #5933 (NJ),retailer,2.8578539e-05,3.7624995e-05,0.1471016260653619,0.08827602563739993,1755
QUALITY CARE PHARMACY #1256 (MT),retailer,4.95367e-05,7.3375646e-05,0.1470706255061096,0.08827172556171194,1756
VILLAGE PHARMACY #1606 (GA),retailer,5.0209514e-05,7.4523414e-05,0.1470698327875087,0.08827170903801988,1757
WALGREENS #7761 (NE),retailer,2.5189296e-05,3.1844193e-05,0.147098157952256,0.08827163244837874,1758
MEDICO PHARMACY #3877 (ID),retailer,2.4015822e-05,2.9842544e-05,0.1470956961344955,0.08826935469861365,1759
HARRIS TEETER PHARMACY #7021 (MO),retailer,2.1516127e-05,2.557855e-05,0.1470958300179533,0.08826772943144622,1760
CVS PHARMACY #5933 (WA),retailer,3.875362e-05,5.4981625e-05,0.1470756723996191,0.0882673960894071,1761
RITE AID #8734 (MT),retailer,3.666462e-05,5.141848e-05,0.1470742859173703,0.08826513894182461,1762
WINN-DIXIE PHARMACY #4232 (KS),retailer,2.0094527e-05,2.315301e-05,0.1470919326576428,0.08826442079905389,1763
COMMUNITY PHARMACY #2943 (MT),retailer,3.3253535e-05,4.5599078e-05,0.1470747081187629,0.08826306450192045,1764
KROGER PHARMACY #7291 (ND),retailer,2.5234413e-05,3.192003e-05,0.1470835374513149,0.08826289048310036,1765
VILLAGE PHARMACY #1319 (AK),retailer,2.0510299e-05,2.386266e-05,0.1470870687108913,0.08826178629066588,1766
COMMUNITY PHARMACY #3664 (AL),retailer,2.5361365e-05,3.213672e-05,0.1470787777246103,0.08826012132283219,1767
RITE AID #4804 (MS),retailer,8.376575e-06,3.164985e-06,0.1470958004092438,0.08825874623954746,1768
HEALTH MART PHARMACY #4457 (FL),retailer,2.3187433e-05,2.8429338e-05,0.1470786555439503,0.08825856506149707,1769
GOOD NEIGHBOR PHARMACY #2245 (NJ),retailer,1.9332248e-05,2.1852888e-05,0.1470812968527973,0.0882575192670761,1770
QUALITY CARE PHARMACY #3258 (NY),retailer,1.0887585e-05,7.4479394e-06,0.1470898823339701,0.08825690857624273,1771
VILLAGE PHARMACY #2874 (CT),retailer,8.294311e-06,3.0241383e-06,0.1470925488211197,0.0882567389480237,1772
RITE AID #7505 (KS),retailer,1.8037887e-05,1.964471e-05,0.1470788344338338,0.08825515854445697,1773
WALMART PHARMACY #3911 (SC),retailer,1.4951865e-05,1.438057e-05,0.147081381312292,0.08825458101531007,1774
KROGER PHARMACY #4155 (DE),retailer,9.153082e-06,4.4888075e-06,0.1470839624047044,0.08825217296578494,1775
COMMUNITY PHARMACY #7150 (NJ),retailer,0.009076513,0.015471652,0.1358925982389353,0.08772421980342282,1776
WALMART PHARMACY #5516 (MT),retailer,0.0083148265,0.014172361,0.135412455301378,0.08691641786002745,1777
FAMILY CARE PHARMACY #8055 (NM),retailer,0.00731256,0.012462689,0.1343620376717339,0.08560229804702342,1778
WALMART PHARMACY #9172 (WY),retailer,0.0072780894,0.012403888,0.1342619097013917,0.08551870117885747,1779
CVS PHARMACY #9719 (NV),retailer,0.0069699357,0.011878237,0.1340944134721622,0.08520794293460042,1780
MEDICO PHARMACY #5743 (KS),retailer,0.0068942243,0.011749088,0.1338218621668497,0.08499275261952156,1781
GOOD NEIGHBOR PHARMACY #9196 (KS),retailer,0.0061355745,0.010454979,0.1338095792466264,0.0844677393449164,1782
PEOPLES PHARMACY #7815 (IA),retailer,0.0036556814,0.0062247603,0.1330086015488036,0.08229506510386332,1783
HARRIS TEETER PHARMACY #7691 (CO),retailer,0.0036805957,0.0062672594,0.1327805939033065,0.08217526018035017,1784
QUALITY CARE PHARMACY #2876 (CT),retailer,0.003589606,0.0061120493,0.13271669043782,0.0820748340427586,1785
KROGER PHARMACY #5067 (NM),retailer,0.003166952,0.0053910827,0.1320310752876404,0.08137507835628409,1786
RITE AID #3255 (MD),retailer,0.002272507,0.0038653323,0.1326034113853511,0.08110817979156743,1787
KROGER PHARMACY #3634 (GA),retailer,0.002285704,0.003887844,0.1325116201729668,0.08106210978928016,1788
KROGER PHARMACY #1424 (MD),retailer,0.0022201946,0.0037760972,0.1325398752146387,0.08103436398731463,1789
WALMART PHARMACY #2696 (WY),retailer,0.0022089188,0.0037568635,0.1325319287831249,0.0810219027054481,1790
CVS PHARMACY #4920 (GA),retailer,0.0023054464,0.0039215214,0.1323985090456104,0.0810077139954162,1791
WALMART PHARMACY #9229 (GA),retailer,0.002191807,0.0037276738,0.1324648473509259,0.08096997797142606,1792
KROGER PHARMACY #1420 (CT),retailer,0.0021530888,0.0036616283,0.1325080496857094,0.08096948112689865,1793
PEOPLES PHARMACY #8586 (NM),retailer,0.0021553568,0.0036654968,0.1324845797359836,0.0809569465495209,1794
GOOD NEIGHBOR PHARMACY #2204 (NJ),retailer,0.0021437008,0.0036456152,0.1324828325065878,0.08094794564841877,1795
QUALITY CARE PHARMACY #4232 (NY),retailer,0.0021522678,0.0036602279,0.1324470283356588,0.08093230812633967,1796
GOOD NEIGHBOR PHARMACY #3662 (AR),retailer,0.002112227,0.003591926,0.1324785922879093,0.08092392580071767,1797
RITE AID #5390 (NJ),retailer,0.0021157505,0.003597936,0.1324508019880369,0.08090965559718995,1798
COMMUNITY PHARMACY #9311 (VT),retailer,0.0020723082,0.0035238322,0.1324937802516416,0.08090580100252451,1799
HEALTH MART PHARMACY #9954 (OR),retailer,0.0020719706,0.0035232566,0.132492246356893,0.0809046505125841,1800
HEALTH MART PHARMACY #4435 (WY),retailer,0.002116185,0.003598678,0.1324318565372783,0.08089858506939011,1801
HARRIS TEETER PHARMACY #1534 (FL),retailer,0.0020475683,0.0034816305,0.1324866642765335,0.08088465073013346,1802
WINN-DIXIE PHARMACY #8381 (NJ),retailer,0.0021421905,0.003643038,0.1323673119346249,0.08087760233115093,1803
MEDICO PHARMACY #6122 (WY),retailer,0.0020754111,0.003529125,0.1324423652229738,0.08087706911436658,1804
SUNRISE PHARMACY #1266 (ND),retailer,0.0020522333,0.0034895882,0.1323830100279251,0.08082564132511313,1805
MAIN STREET PHARMACY #4697 (MS),retailer,0.002051546,0.0034884154,0.132382046740433,0.0808245941988709,1806
FAMILY CARE PHARMACY #7224 (NM),retailer,0.0020296455,0.0034510586,0.1323781885983868,0.08080733659217944,1807
PUBLIX PHARMACY #8708 (FL),retailer,0.0019528053,0.0033199834,0.1320335159911501,0.08054810294293091,1808
RITE AID #8606 (ID),retailer,0.0019383639,0.0032953494,0.1320341015983392,0.08053860079798962,1809
CVS PHARMACY #5117 (WY),retailer,0.0018618746,0.0031648732,0.1320335427184845,0.0804860749679026,1810
GOOD NEIGHBOR PHARMACY #7730 (GA),retailer,0.0017120196,0.0029092496,0.1320350043186657,0.08038470248820556,1811
SUNRISE PHARMACY #3369 (GA),retailer,0.0013988912,0.0023751133,0.1320356846774189,0.08017145616623794,1812
COMMUNITY PHARMACY #8247 (MS),retailer,0.001393295,0.002365567,0.1320358024338376,0.08016770828111792,1813
WALGREENS #6213 (GA),retailer,0.0013805527,0.0023438311,0.1320356573671595,0.08015892687921573,1814
HARRIS TEETER PHARMACY #4460 (KS),retailer,0.0013397075,0.0022741575,0.1320365522497672,0.08013159432998095,1815
GOOD NEIGHBOR PHARMACY #2235 (AZ),retailer,0.0012959335,0.002199487,0.1320374982254251,0.0801022937601235,1816
FAMILY CARE PHARMACY #3754 (KS),retailer,0.0012706387,0.0021563394,0.1320361676455295,0.08008423631685635,1817
WALMART PHARMACY #5339 (AL),retailer,0.0012514057,0.0021235317,0.1320362633125392,0.08007117068349391,1818
PUBLIX PHARMACY #7755 (AR),retailer,0.00123227,0.0020908897,0.1320378800172931,0.0800590839130961,1819
SUNRISE PHARMACY #7790 (CO),retailer,0.0011073375,0.0018777787,0.1320385025455629,0.07997421300914213,1820
PUBLIX PHARMACY #4875 (RI),retailer,0.001092513,0.0018524913,0.1320397122668605,0.07996482386385313,1821
COMMUNITY PHARMACY #6752 (KS),retailer,0.0010496499,0.001779375,0.1320387876311931,0.07993502258501904,1822
PUBLIX PHARMACY #9129 (MD),retailer,0.0010487663,0.0017778684,0.1320394354657861,0.07993480866186141,1823
KROGER PHARMACY #5808 (AK),retailer,0.00092474686,0.0015663147,0.1320389070283749,0.07984987011688595,1824
WINN-DIXIE PHARMACY #4777 (DE),retailer,0.00090450235,0.0015317816,0.1320395644701967,0.07983645132196766,1825
FAMILY CARE PHARMACY #5819 (WY),retailer,0.0007892886,0.0013352492,0.1320439196828207,0.07976045151101875,1826
COMMUNITY PHARMACY #6635 (AL),retailer,0.00077977666,0.0013190241,0.1320404789892046,0.07975189705707257,1827
SUNRISE PHARMACY #1911 (MT),retailer,0.0007166363,0.0012113184,0.1320420336696558,0.07970974758153351,1828
SUNRISE PHARMACY #8493 (WY),retailer,0.0006786936,0.0011465953,0.1320406648838125,0.07968303708495623,1829
MAIN STREET PHARMACY #2288 (KS),retailer,0.0006597038,0.0011142027,0.1320429422029425,0.07967144639290723,1830
WINN-DIXIE PHARMACY #5616 (AR),retailer,0.00064885675,0.0010956996,0.1320443256397972,0.07966487523451958,1831
WINN-DIXIE PHARMACY #5050 (CO),retailer,0.00063084497,0.0010649748,0.1320454205530643,0.07965324227516224,1832
VILLAGE PHARMACY #2989 (GA),retailer,0.0006205644,0.0010474387,0.1320408529934568,0.0796434872797002,1833
MEDICO PHARMACY #5067 (WY),retailer,0.00059389434,0.001001944,0.1320437573284279,0.07962703198309404,1834
KROGER PHARMACY #1993 (AK),retailer,0.0005727541,0.00096588314,0.1320461014494781,0.0796140141316885,1835
HOMETOWN PHARMACY #2290 (AK),retailer,0.00057038845,0.000961848,0.1320421504885739,0.07961002951491651,1836
WINN-DIXIE PHARMACY #2084 (AL),retailer,0.0005644673,0.000951747,0.1320440044367856,0.07960710145726889,1837
WINN-DIXIE PHARMACY #7518 (WY),retailer,0.0005597927,0.0009437736,0.1320427099148469,0.07960313540084507,1838
SUNRISE PHARMACY #2752 (NM),retailer,0.0005484947,0.00092450134,0.1320442000065311,0.07959632054965954,1839
FAMILY CARE PHARMACY #5022 (DE),retailer,0.000538959,0.00090823555,0.1320412972077446,0.07958807256356988,1840
RITE AID #6916 (NJ),retailer,0.00053169875,0.00089585054,0.1320441240452741,0.07958481464117106,1841
FAMILY CARE PHARMACY #5833 (MO),retailer,0.0005265539,0.00088707474,0.1320455664951656,0.07958216981080309,1842
